,class,label,numeric_uri,label_uri
1416,http://semanticscience.org/resource/SIO_000114,word,sio:SIO_000114,sio:Word
1417,http://semanticscience.org/resource/SIO_001042,recipe,sio:SIO_001042,sio:Recipe
1418,http://semanticscience.org/resource/SIO_010500,triple bond,sio:SIO_010500,sio:TripleBond
1419,http://semanticscience.org/resource/SIO_010351,to combine,sio:SIO_010351,sio:ToCombine
1420,http://semanticscience.org/resource/SIO_000805,charged,sio:SIO_000805,sio:Charged
1421,http://semanticscience.org/resource/SIO_010782,heterocyclic ring,sio:SIO_010782,sio:HeterocyclicRing
1422,http://semanticscience.org/resource/SIO_010433,low barrier hydrogen bond,sio:SIO_010433,sio:LowBarrierHydrogenBond
1423,http://semanticscience.org/resource/SIO_000140,web service,sio:SIO_000140,sio:WebService
1424,http://semanticscience.org/resource/SIO_000838,frustration,sio:SIO_000838,sio:Frustration
1425,http://semanticscience.org/resource/SIO_001209,assertional qualifier,sio:SIO_001209,sio:AssertionalQualifier
1426,http://semanticscience.org/resource/SIO_000677,processual role,sio:SIO_000677,sio:ProcessualRole
1427,http://semanticscience.org/resource/SIO_000705,design,sio:SIO_000705,sio:Design
1428,http://semanticscience.org/resource/SIO_001014,ethnicity,sio:SIO_001014,sio:Ethnicity
1429,http://semanticscience.org/resource/SIO_000715,patient role,sio:SIO_000715,sio:PatientRole
1430,http://semanticscience.org/resource/SIO_010301,translation,sio:SIO_010301,sio:Translation
1431,http://semanticscience.org/resource/SIO_000417,time interval,sio:SIO_000417,sio:TimeInterval
1432,http://semanticscience.org/resource/SIO_000626,molecular structure,sio:SIO_000626,sio:MolecularStructure
1433,http://semanticscience.org/resource/SIO_000131,sequence motif,sio:SIO_000131,sio:SequenceMotif
1434,http://semanticscience.org/resource/SIO_000794,count,sio:SIO_000794,sio:Count
1435,http://semanticscience.org/resource/SIO_001142,maintenance of spatial extent of process,sio:SIO_001142,sio:MaintenanceOfSpatialExtentOfProcess
1436,http://semanticscience.org/resource/SIO_001185,software process identifier,sio:SIO_001185,sio:SoftwareProcessIdentifier
1437,http://semanticscience.org/resource/SIO_010048,male,sio:SIO_010048,sio:Male
1438,http://semanticscience.org/resource/SIO_001369,velocity,sio:SIO_001369,sio:Velocity
1439,http://semanticscience.org/resource/SIO_000995,suspended,sio:SIO_000995,sio:Suspended
1440,http://semanticscience.org/resource/SIO_000331,OWL ontology,sio:SIO_000331,sio:OWLOntology
1441,http://semanticscience.org/resource/SIO_000686,academic department,sio:SIO_000686,sio:AcademicDepartment
1442,http://semanticscience.org/resource/SIO_000883,subject role,sio:SIO_000883,sio:SubjectRole
1443,http://semanticscience.org/resource/SIO_001352,DisGeNET Pleiotropy Index,sio:SIO_001352,sio:DisgenetPleiotropyIndex
1444,http://semanticscience.org/resource/SIO_000479,variant role,sio:SIO_000479,sio:VariantRole
1445,http://semanticscience.org/resource/SIO_000320,coordinate system,sio:SIO_000320,sio:CoordinateSystem
1446,http://semanticscience.org/resource/SIO_000057,orientation,sio:SIO_000057,sio:Orientation
1447,http://semanticscience.org/resource/SIO_000765,probability value,sio:SIO_000765,sio:ProbabilityValue
1448,http://semanticscience.org/resource/SIO_001099,electronic structure,sio:SIO_001099,sio:ElectronicStructure
1449,http://semanticscience.org/resource/SIO_010341,covalently connected entity,sio:SIO_010341,sio:CovalentlyConnectedEntity
1450,http://semanticscience.org/resource/SIO_001318,middle initial,sio:SIO_001318,sio:MiddleInitial
1451,http://semanticscience.org/resource/SIO_010417,solvent,sio:SIO_010417,sio:Solvent
1452,http://semanticscience.org/resource/SIO_000389,to extract,sio:SIO_000389,sio:ToExtract
1453,http://semanticscience.org/resource/SIO_001043,experimental protocol,sio:SIO_001043,sio:ExperimentalProtocol
1454,http://semanticscience.org/resource/SIO_000980,sign language,sio:SIO_000980,sio:SignLanguage
1455,http://semanticscience.org/resource/SIO_000754,database table,sio:SIO_000754,sio:DatabaseTable
1456,http://semanticscience.org/resource/SIO_010064,5' untranslated region,sio:SIO_010064,sio:5'UntranslatedRegion
1457,http://semanticscience.org/resource/SIO_011084,unutrium atom,sio:SIO_011084,sio:UnutriumAtom
1458,http://semanticscience.org/resource/SIO_000044,2D extent quantity,sio:SIO_000044,sio:2DExtentQuantity
1459,http://semanticscience.org/resource/SIO_001046,polar,sio:SIO_001046,sio:Polar
1460,http://semanticscience.org/resource/SIO_000056,position,sio:SIO_000056,sio:Position
1461,http://semanticscience.org/resource/SIO_001028,medical report,sio:SIO_001028,sio:MedicalReport
1462,http://semanticscience.org/resource/SIO_010045,base pair,sio:SIO_010045,sio:BasePair
1463,http://semanticscience.org/resource/SIO_011040,niobium atom,sio:SIO_011040,sio:NiobiumAtom
1464,http://semanticscience.org/resource/SIO_000269,true,sio:SIO_000269,sio:True
1465,http://semanticscience.org/resource/SIO_000998,literature curation,sio:SIO_000998,sio:LiteratureCuration
1466,http://semanticscience.org/resource/SIO_010793,chaoite,sio:SIO_010793,sio:Chaoite
1467,http://semanticscience.org/resource/SIO_000465,data point,sio:SIO_000465,sio:DataPoint
1468,http://semanticscience.org/resource/SIO_000281,negation (not),sio:SIO_000281,sio:Negation(not)
1469,http://semanticscience.org/resource/SIO_010414,pathogen,sio:SIO_010414,sio:Pathogen
1470,http://semanticscience.org/resource/SIO_000837,fear,sio:SIO_000837,sio:Fear
1471,http://semanticscience.org/resource/SIO_000101,software application,sio:SIO_000101,sio:SoftwareApplication
1472,http://semanticscience.org/resource/SIO_000796,catalytic role,sio:SIO_000796,sio:CatalyticRole
1473,http://semanticscience.org/resource/SIO_000825,desire,sio:SIO_000825,sio:Desire
1474,http://semanticscience.org/resource/SIO_000769,uncertainty value,sio:SIO_000769,sio:UncertaintyValue
1475,http://semanticscience.org/resource/SIO_001035,peer-reviewed,sio:SIO_001035,sio:Peer-reviewed
1476,http://semanticscience.org/resource/SIO_001345,gene-disease association linked with somatic causal mutation,sio:SIO_001345,sio:Gene-diseaseAssociationLinkedWithSomaticCausalMutation
1477,http://semanticscience.org/resource/SIO_011120,molecular structure file,sio:SIO_011120,sio:MolecularStructureFile
1478,http://semanticscience.org/resource/SIO_000000,entity,sio:SIO_000000,sio:Entity
1479,http://semanticscience.org/resource/SIO_000541,vertex normal,sio:SIO_000541,sio:VertexNormal
1480,http://semanticscience.org/resource/SIO_010439,messenger,sio:SIO_010439,sio:Messenger
1481,http://semanticscience.org/resource/SIO_001135,regulation of process frequency,sio:SIO_001135,sio:RegulationOfProcessFrequency
1482,http://semanticscience.org/resource/SIO_001134,decreased frequency of process from increased regulation,sio:SIO_001134,sio:DecreasedFrequencyOfProcessFromIncreasedRegulation
1483,http://semanticscience.org/resource/SIO_000523,single arrowed line segment,sio:SIO_000523,sio:SingleArrowedLineSegment
1484,http://semanticscience.org/resource/SIO_000190,author contribution section,sio:SIO_000190,sio:AuthorContributionSection
1485,http://semanticscience.org/resource/SIO_000457,secondary category axis,sio:SIO_000457,sio:SecondaryCategoryAxis
1486,http://semanticscience.org/resource/SIO_000923,correlation,sio:SIO_000923,sio:Correlation
1487,http://semanticscience.org/resource/SIO_000454,z-axis,sio:SIO_000454,sio:Z-axis
1488,http://semanticscience.org/resource/SIO_000087,publication,sio:SIO_000087,sio:Publication
1489,http://semanticscience.org/resource/SIO_010791,amorphous carbon,sio:SIO_010791,sio:AmorphousCarbon
1490,http://semanticscience.org/resource/SIO_000261,premise,sio:SIO_000261,sio:Premise
1491,http://semanticscience.org/resource/SIO_000748,predicting,sio:SIO_000748,sio:Predicting
1492,http://semanticscience.org/resource/SIO_000556,lipid residue,sio:SIO_000556,sio:LipidResidue
1493,http://semanticscience.org/resource/SIO_001398,medical intervention,sio:SIO_001398,sio:MedicalIntervention
1494,http://semanticscience.org/resource/SIO_000314,polymer,sio:SIO_000314,sio:Polymer
1495,http://semanticscience.org/resource/SIO_001026,report,sio:SIO_001026,sio:Report
1496,http://semanticscience.org/resource/SIO_000984,genome,sio:SIO_000984,sio:Genome
1497,http://semanticscience.org/resource/SIO_000522,arrowed line segment,sio:SIO_000522,sio:ArrowedLineSegment
1498,http://semanticscience.org/resource/SIO_000725,to be examined,sio:SIO_000725,sio:ToBeExamined
1499,http://semanticscience.org/resource/SIO_000729,record identifier,sio:SIO_000729,sio:RecordIdentifier
1500,http://semanticscience.org/resource/SIO_001243,likelihood,sio:SIO_001243,sio:Likelihood
1501,http://semanticscience.org/resource/SIO_001122,gene-disease association linked with genetic variation,sio:SIO_001122,sio:Gene-diseaseAssociationLinkedWithGeneticVariation
1502,http://semanticscience.org/resource/SIO_010034,cation pi interaction,sio:SIO_010034,sio:CationPiInteraction
1503,http://semanticscience.org/resource/SIO_000906,map,sio:SIO_000906,sio:Map
1504,http://semanticscience.org/resource/SIO_000403,study group,sio:SIO_000403,sio:StudyGroup
1505,http://semanticscience.org/resource/SIO_000119,brand name,sio:SIO_000119,sio:BrandName
1506,http://semanticscience.org/resource/SIO_000160,journal,sio:SIO_000160,sio:Journal
1507,http://semanticscience.org/resource/SIO_011004,lithium atom,sio:SIO_011004,sio:LithiumAtom
1508,http://semanticscience.org/resource/SIO_000653,version label,sio:SIO_000653,sio:VersionLabel
1509,http://semanticscience.org/resource/SIO_000761,referent cell,sio:SIO_000761,sio:ReferentCell
1510,http://semanticscience.org/resource/SIO_001331,diagnosis,sio:SIO_001331,sio:Diagnosis
1511,http://semanticscience.org/resource/SIO_001198,consensus,sio:SIO_001198,sio:Consensus
1512,http://semanticscience.org/resource/SIO_000405,student,sio:SIO_000405,sio:Student
1513,http://semanticscience.org/resource/SIO_010465,antibody,sio:SIO_010465,sio:Antibody
1514,http://semanticscience.org/resource/SIO_000876,student advisor role,sio:SIO_000876,sio:StudentAdvisorRole
1515,http://semanticscience.org/resource/SIO_001393,post-translational modification,sio:SIO_001393,sio:Post-translationalModification
1516,http://semanticscience.org/resource/SIO_000613,ordinal position,sio:SIO_000613,sio:OrdinalPosition
1517,http://semanticscience.org/resource/SIO_000986,functional rna coding gene,sio:SIO_000986,sio:FunctionalRnaCodingGene
1518,http://semanticscience.org/resource/SIO_011018,potassium atom,sio:SIO_011018,sio:PotassiumAtom
1519,http://semanticscience.org/resource/SIO_000868,sorrow,sio:SIO_000868,sio:Sorrow
1520,http://semanticscience.org/resource/SIO_001293,quality descriptor,sio:SIO_001293,sio:QualityDescriptor
1521,http://semanticscience.org/resource/SIO_010525,biochemical pathway,sio:SIO_010525,sio:BiochemicalPathway
1522,http://semanticscience.org/resource/SIO_001335,node,sio:SIO_001335,sio:Node
1523,http://semanticscience.org/resource/SIO_000542,to serve as,sio:SIO_000542,sio:ToServeAs
1524,http://semanticscience.org/resource/SIO_000115,identifier,sio:SIO_000115,sio:Identifier
1525,http://semanticscience.org/resource/SIO_001308,satisfaction qualifier,sio:SIO_001308,sio:SatisfactionQualifier
1526,http://semanticscience.org/resource/SIO_011051,tellurium atom,sio:SIO_011051,sio:TelluriumAtom
1527,http://semanticscience.org/resource/SIO_000333,3D cartesian coordinate,sio:SIO_000333,sio:3DCartesianCoordinate
1528,http://semanticscience.org/resource/SIO_000308,edition number,sio:SIO_000308,sio:EditionNumber
1529,http://semanticscience.org/resource/SIO_010288,biochemical activation,sio:SIO_010288,sio:BiochemicalActivation
1530,http://semanticscience.org/resource/SIO_000590,biosynthesis,sio:SIO_000590,sio:Biosynthesis
1531,http://semanticscience.org/resource/SIO_000166,honor's thesis,sio:SIO_000166,sio:Honor'sThesis
1532,http://semanticscience.org/resource/SIO_000753,column,sio:SIO_000753,sio:Column
1533,http://semanticscience.org/resource/SIO_000600,structure,sio:SIO_000600,sio:Structure
1534,http://semanticscience.org/resource/SIO_010023,tertiary structure descriptor,sio:SIO_010023,sio:TertiaryStructureDescriptor
1535,http://semanticscience.org/resource/SIO_000852,loneliness,sio:SIO_000852,sio:Loneliness
1536,http://semanticscience.org/resource/SIO_001029,peer reviewed article,sio:SIO_001029,sio:PeerReviewedArticle
1537,http://semanticscience.org/resource/SIO_000848,interest,sio:SIO_000848,sio:Interest
1538,http://semanticscience.org/resource/SIO_000111,document section,sio:SIO_000111,sio:DocumentSection
1539,http://semanticscience.org/resource/SIO_010778,optical isomer,sio:SIO_010778,sio:OpticalIsomer
1540,http://semanticscience.org/resource/SIO_001370,slide,sio:SIO_001370,sio:Slide
1541,http://semanticscience.org/resource/SIO_010096,mature mRNA,sio:SIO_010096,sio:MatureMrna
1542,http://semanticscience.org/resource/SIO_001380,protein family,sio:SIO_001380,sio:ProteinFamily
1543,http://semanticscience.org/resource/SIO_001245,standard score,sio:SIO_001245,sio:StandardScore
